Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,BHARTIARTL.NS,DRREDDY.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,SBIN.NS,TATAMOTORS.NS,TCS.NS,BHARTIARTL.NS,DRREDDY.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,SBIN.NS,TATAMOTORS.NS,TCS.NS,BHARTIARTL.NS,DRREDDY.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,SBIN.NS,TATAMOTORS.NS,TCS.NS,BHARTIARTL.NS,DRREDDY.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,SBIN.NS,TATAMOTORS.NS,TCS.NS,BHARTIARTL.NS,DRREDDY.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,SBIN.NS,TATAMOTORS.NS,TCS.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,482.0016174316406,599.981689453125,1226.99658203125,514.3106689453125,683.19775390625,191.48098754882812,715.3058471679688,293.4238586425781,196.08189392089844,1990.6756591796875,485.6162546578329,602.8784251128951,1233.4764371112574,520.0622991090967,687.6910561478228,193.19670282920623,717.0929598816283,298.4987995939435,198.21861398486334,2021.5794833605846,457.9521351878636,581.3258790794449,1220.9967162164285,512.909002249913,678.2151520127969,191.04208307354207,702.7280432695071,286.13440363515906,194.49176608405276,1985.203478841477,457.9521351878636,582.1958954265456,1230.4524813036114,516.678994189242,685.7335860088634,192.11939295137415,702.8637710552028,288.8102759595187,196.03219958263773,2010.0970154604786,61915666,5585585,8459407,18312609,3762957,7392403,29463471,58396326,18204088,3281059
2020-01-20,490.3393859863281,604.974365234375,1204.677001953125,517.0172729492188,683.7316284179688,193.0370635986328,693.2947387695312,289.7330017089844,193.7960968017578,1946.9437255859375,494.19502894382094,609.0080719574909,1252.627879516886,525.8622217870584,689.0256767890997,194.1143733160295,727.9741871029856,296.60725138895805,200.20627235536082,2011.397668586921,476.41094810112264,599.5268970138713,1202.3730301948194,513.2956613399411,678.8379802995981,191.5607642627048,690.6027135592076,289.1793661375981,193.10042153846305,1934.2501334582773,480.989488525684,601.6920417613113,1252.627879516886,515.2289783318054,686.534321574718,191.5607642627048,727.9741871029856,296.19201767064965,196.77757521409256,1968.9664804641961,45298836,4373565,11089225,19159996,3887680,8020816,32545850,30682902,28976013,5817599
2020-01-21,493.2793273925781,605.1424560546875,1194.54931640625,513.3441162109375,678.4375610351562,190.2839813232422,693.99609375,289.4562072753906,190.2183074951172,1947.571533203125,496.4120130257832,608.9685245207361,1199.9732187921677,522.2373884905886,685.5555944624103,192.677992442033,699.4027357703613,292.455036210801,195.18743794341788,1961.4760301450276,486.19459039575304,600.2782574134206,1188.8374907587531,512.5224798753877,676.8804912229444,189.9248820907376,688.6120428289327,287.8875777993918,189.02571922044157,1935.9096970583034,491.5924966670062,604.1735385806419,1199.9732187921677,515.1807914317952,683.7316092579335,192.677992442033,691.5981754083512,289.5484564076811,194.29300052855683,1946.5846748484719,65202963,2853930,7492402,13477994,4448374,9571070,18922720,30591772,20859400,1902980
2020-01-22,495.9300231933594,605.4588012695312,1191.189453125,505.41741943359375,685.2886962890625,189.9647674560547,693.7471923828125,291.7168884277344,184.45413208007812,1979.7314453125,504.8461877071522,613.9612229997741,1204.7731741026575,517.1140237553817,692.228768193758,191.20167552372368,699.8098820207928,292.501203279701,191.3115261731797,1982.512432708938,488.4115542780284,602.5620655353006,1184.997637869106,503.38745999766064,681.5517177845998,189.20666643927987,692.7292036764501,289.45624933568934,183.1124607657577,1949.9489494013815,496.17099899273825,605.1622184941174,1198.101369534372,513.7790398247847,683.731626437727,191.20167552372368,698.5656803134616,292.501203279701,190.7649187797683,1956.4975636824404,20285793,2798990,9184155,17527408,9733935,7654918,10322817,24994911,32952072,1773686
2020-01-23,504.7497863769531,600.7330932617188,1195.0294189453125,510.1058044433594,697.8786010742188,189.84507751464844,690.806396484375,298.2220153808594,187.23683166503906,1969.8861083984375,507.01497703791966,608.7510261277743,1196.949376277332,512.5707723121544,698.9018400036107,190.52338553797722,697.6382106571311,299.69833940863447,189.22448387025,1993.982069085575,493.85765547320176,597.935198314623,1181.733737858056,499.81086575583595,691.0720148470032,189.04707380558887,688.0238858314422,289.8714132834927,182.66524069180358,1963.367623447081,496.4120111209075,604.1241537647044,1190.3735458521442,504.0158664733469,691.4278839004107,190.0046879977166,695.172398220921,291.578444619568,185.59702466157316,1986.8342570748323,15772863,2130840,5754460,17061293,12528017,6120434,11247739,33293610,33032086,2069866
2020-01-24,505.3281555175781,599.3983764648438,1194.741455078125,516.0507202148438,696.455078125,190.04457092285156,688.4083862304688,299.00628662109375,185.3485565185547,1963.09814453125,508.31624353838384,602.492793516461,1203.8132062898453,519.4824057788284,699.7916562699617,190.80268415771982,695.1044717019287,302.0051154071618,189.82077369996753,1969.886404817285,495.5926849609237,598.172400543202,1189.5095012151328,509.4291317607143,688.3138057287795,189.12687156436965,687.0510479360374,296.33041425918634,183.85781745808373,1951.050272128362,501.713488442544,601.8897318754271,1196.1333772226055,511.60411382231126,690.2267989210715,189.44606816473646,690.8741379334182,298.4988037824658,186.83929557902565,1969.886404817285,23824625,1363645,5915878,17851868,7540490,6801874,14628445,22706879,21791825,1319430
2020-01-27,495.8337097167969,630.5111694335938,1164.6458740234375,519.3373413085938,692.3176879882812,187.21165466308594,681.621826171875,291.76300048828125,181.07510375976562,1950.3759765625,505.18357794935275,634.5151875277318,1185.5734522817952,526.8289455806116,698.2790517027219,189.44605506428127,689.7204933778116,297.114745510239,185.7460831743004,1972.134189493057,493.4239214394169,592.6953290089211,1163.2539520667735,513.7790542680643,689.0256410516995,186.97225114108105,680.9205356534269,291.3938913206351,179.73344768743848,1946.5547950940706,502.34005715106747,598.9238083045105,1185.5734522817952,520.545664578274,693.1629652988701,189.12685848598736,685.399734370481,296.099751617364,184.5534949440378,1968.7625587856191,11856786,20699040,9444276,38149166,3741610,6837613,13387750,23309355,30132428,1549101
2020-01-28,473.5191955566406,630.5902709960938,1174.245849609375,510.589111328125,692.228759765625,184.1393585205078,665.876953125,290.748046875,175.01278686523438,1963.412841796875,495.8336570187915,642.6122212885884,1178.6618451916788,522.5756432020687,695.6098148261023,188.24907281079237,683.1827608138428,295.26935321427766,183.16215806602068,1967.054246664211,468.55508198036074,624.381523727898,1164.6941088198198,506.9641413863788,686.8902346260444,183.93985759036642,662.1895906712375,287.0110272279339,173.82018338229418,1934.8663700271895,495.7854378830238,630.7583245001749,1170.0220372548329,520.1589965742379,694.8980223354154,187.33137340277014,682.5493040188128,293.3777951838806,182.7646185168462,1954.6466024345307,31674769,11511345,6706079,24009224,5121009,14582907,24532236,26488426,38283588,1743024
2020-01-29,472.5553283691406,622.5031127929688,1186.3895263671875,509.0424499511719,702.638916015625,188.8475341796875,669.541748046875,291.9936828613281,186.88900756835938,1937.2044677734375,483.30289206024224,633.1014052935601,1192.293418179207,516.9690631243916,705.3971323657686,189.6455377252202,676.1246974953152,294.99251184755826,187.73375068367545,1966.2902739192994,470.6275217798391,612.804464686985,1173.333840877243,507.78580543594353,697.7897446717901,184.45851467925763,662.3931754805328,291.1632153840342,177.4476592935032,1933.0685124555225,475.30247073992916,630.590257565235,1176.2618224737796,513.8274223362383,699.8806453591937,184.7378207908212,666.9175563836826,293.2854804851197,177.69611582705204,1964.537069635031,20037283,6946015,6894175,16400827,6832757,20469708,24746565,23914114,61585660,2306761
2020-01-30,472.12152099609375,623.80810546875,1176.981689453125,514.4556884765625,694.6309814453125,186.7727813720703,653.2086791992188,286.6880798339844,185.0504150390625,1922.144287109375,475.1096389063875,626.8037422232093,1189.3653183831505,516.1473409271148,702.6387677079698,189.12689001500192,669.4738471051446,292.2705044083018,191.36121678028263,1946.5548057621227,462.7716239650496,616.6305612532824,1168.4857859610656,506.674099004053,692.2286347052601,185.93487499365168,651.5120514788694,282.0283437680185,183.11245719528537,1910.5907446856863,474.2421140363438,623.3039449441446,1189.3653183831505,510.0574039051576,702.6387677079698,189.08698739192084,669.15714890172,292.2705044083018,189.77108896947013,1942.0592981275681,15337903,3366300,6055992,14319317,3859680,10394149,22402689,35802330,70900581,2098567
2020-01-31,478.53155517578125,615.8297119140625,1177.2218017578125,508.12408447265625,690.4047241210938,187.65054321289062,638.6853637695312,293.839111328125,175.5096893310547,1869.277099609375,481.3750758317394,631.1240885845177,1188.2615556362798,514.987336497431,698.4125112457004,190.24405493422353,657.5068286832443,296.837940265822,187.18714560719488,1927.988474040496,469.4226332616637,613.3778204627463,1171.4138843651856,504.98244422185076,686.5342610937647,186.77274655161148,636.6720379020087,284.75034722359743,174.8636932893699,1862.5788370415048,475.39883956250685,623.8871680113923,1182.1655977902597,512.3290255159802,694.49757137338,188.1293502474565,657.3936919831792,289.45620749610634,185.1497991388667,1923.5377458141766,18356252,3341175,5589134,16292578,6092028,18455880,34750310,92656638,75621897,3287223
2020-02-03,491.6406555175781,621.6924438476562,1145.0623779296875,498.36083984375,682.7973022460938,165.66558837890625,626.8540649414062,275.0617980957031,162.83840942382812,1890.36083984375,494.82153012452954,627.396910079941,1150.0061733542714,501.8408462765637,703.750999954463,173.0870137370085,633.3918316628155,283.13556758265054,167.26093245098534,1973.2579514398585,478.1459506084384,616.3537127381712,1130.5666091323744,485.2626273400806,680.2169936933523,163.59077369555365,616.6968300333499,272.52432768551967,158.56495424297523,1881.9991522749879,478.1459506084384,617.7081576427025,1149.0942406721317,487.19594458047936,695.7876900826702,171.57081143680017,619.7960385532426,279.583103376579,162.4905642296747,1934.8663625891795,15212799,2576210,6538505,22531888,6416745,79764370,30712290,56060158,66616190,4728073
2020-02-04,500.1712341308594,641.0106201171875,1180.581787109375,513.1024169921875,700.9928588867188,172.08949279785156,645.3588256835938,282.58197021484375,164.67698669433594,1895.0811767578125,503.73768213275775,648.0794876126411,1184.6136505533464,516.82408832079,702.816898530581,173.64560975196892,648.1186844996993,283.78149057988,167.5590915698453,1921.1101211458463,485.2788930263584,623.2544547969063,1150.0544192568143,499.42423203167925,685.1997210675731,166.90246875498062,632.4190805405398,274.1391186141177,160.20476910970928,1876.0652679347043,495.4480962407253,623.6400425531758,1150.0544192568143,502.6625150187538,685.1997210675731,168.219182164113,633.4144176727741,279.490863847617,165.52174497059872,1914.1870835333332,14646591,5149785,10448852,17781475,5771311,35767812,25383901,51141567,49034642,3509339
2020-02-05,514.0996704101562,619.5569458007812,1194.8372802734375,521.1256103515625,698.0565795898438,172.72789001464844,655.3577270507812,286.9648742675781,182.6155548095703,1929.9664306640625,518.0999108222879,642.6221548068681,1198.0531848567105,522.38231368995,699.3467339169774,173.56579629414094,657.3032192583879,289.41006772518097,183.80814315500183,1939.0922233790518,497.1831145611273,617.2534359846758,1178.1816765010667,508.1724209418777,689.025607912471,168.77777432740604,647.1233926235227,281.059493419289,165.57144242651052,1891.97939106996,499.3037076883118,639.6562064000672,1185.4774897667444,511.4107035442597,694.8979633449865,172.60819433610786,649.2045522273752,283.18173042194576,166.36649121374248,1901.5997335272612,30647706,4781145,9010341,18782476,6310409,21253607,18472100,35014841,92982265,2439322
2020-02-06,527.064208984375,624.6188354492188,1190.1815185546875,523.542236328125,686.3118896484375,170.41368103027344,659.5653686523438,297.068603515625,177.7458038330078,1913.6026611328125,532.8476281544507,628.1483213463537,1198.7252343711893,528.7622159909863,700.0586030839884,175.48099687618387,663.7278084092235,298.4988028995822,182.26770045080002,1954.8263309588751,514.8226024456503,620.1996012223706,1187.6854804396453,518.3706367918946,685.1107431848491,169.0171746498418,651.5572477234788,286.1344068038718,174.66493686095023,1902.0491196840183,515.7383164745897,626.3292400884674,1194.8373913410132,522.33391316544,697.8786944035063,173.96479481948577,657.8913925533391,287.14940063719996,180.87634997833823,1928.5726124898224,17180298,2462660,5913775,15296851,7341622,27388582,15538577,57757656,61821140,2640065
2020-02-07,519.9794921875,626.1513061523438,1192.4853515625,518.56396484375,691.6057739257812,170.2939910888672,648.6390991210938,295.77679443359375,172.52821350097656,1920.9755859375,529.184821460048,629.7697368021624,1197.0932956450317,523.6872431008203,692.984881765697,172.12940210293874,657.0997075944288,299.8828945612162,177.0501100319252,1933.9675602815532,518.8227724144058,620.2787256592062,1182.3096019972018,517.3073205920389,686.0003345822782,169.77529353506395,646.2185292270291,293.79295937831165,171.93191178732624,1905.1963088036314,529.0883831930441,624.7968008109533,1196.1333170599114,522.913928099779,690.4046277472715,170.61319988676735,656.488902244972,296.65338646594154,176.30474047215355,1923.1783409773325,8967847,2676165,3407724,8297149,2853344,17133407,12209212,37126803,45195760,2083442
2020-02-10,519.2565307617188,622.6712036132812,1190.66162109375,516.1473999023438,687.9579467773438,168.0196533203125,649.5213012695312,293.88525390625,167.8572235107422,1943.8123779296875,524.0279173752209,627.4463973509065,1193.205470885041,524.1706549273871,692.2287560045465,170.81266580237138,654.0004394198901,297.85292424951655,172.1306788064135,1948.352884251741,516.75039451151,615.533123208847,1176.9819247036573,512.81241574731,684.888283977506,167.62065153716122,638.1424552939611,292.03982060071627,166.96278607971973,1905.1960137191688,520.702385514159,626.1017882391924,1193.205470885041,520.690707374407,688.6697392641632,170.77276318874263,646.0827429057789,295.0847742912159,172.1306788064135,1924.886248096777,8570467,1477975,4609917,12536053,3827682,9617387,15142476,24816396,33279372,2383032
2020-02-11,515.015380859375,630.99560546875,1190.949462890625,521.7540283203125,688.269287109375,169.65557861328125,657.2805786132812,299.28314208984375,168.7019805908203,1936.1248779296875,524.9918572668746,633.9121333692226,1204.7731785758037,526.6356429084549,693.2074116029593,173.12688713885686,663.365858875839,300.62106429679994,174.0686354686716,1955.3657797030376,513.5213368376883,619.8831954788999,1188.501587699274,519.579046266175,684.3988784186341,169.01717326642404,653.7967778614374,296.23816034065493,167.3603092890661,1930.910265385877,520.027713647179,624.8066503535272,1193.5414754980973,519.7723898043535,693.1184579136731,172.76778793642757,654.8600090852598,296.23816034065493,170.78902146808628,1944.7563392214754,6622800,3060520,5806760,11243552,4312817,29803784,13999816,30188757,42868276,1335820
2020-02-12,520.1240844726562,631.8854370117188,1199.01318359375,530.985595703125,694.9424438476562,170.01467895507812,665.2208862304688,295.453857421875,169.8945770263672,1951.7242431640625,522.7748483009935,635.4247586693422,1202.7571232965508,532.3389414413741,696.8999137708927,171.41118533343808,667.2795150485044,304.40419126888776,172.23007454080732,1964.5364373205007,515.690141639732,625.6272689680426,1194.2613367456927,524.6056720803232,689.6483959778626,169.01717439910672,658.2985875142667,294.57726541542695,167.9566190700145,1933.0678902696002,516.6540448615319,627.2288762827465,1195.365218306943,527.6022903576653,690.2712347224763,170.29397292480854,658.8189075940343,304.40419126888776,171.93192366338764,1934.0569895512085,5160923,2843165,3148965,14026335,2948825,9928416,13533565,38930849,34621395,1620407
2020-02-13,520.4615478515625,657.372802734375,1191.717529296875,522.9623413085938,704.90771484375,169.09698486328125,666.9627685546875,302.1435546875,168.45352172851562,1970.785400390625,523.1605012583833,659.8049022057661,1209.477134467173,530.6956106809944,706.4647845830704,170.33389307531814,668.5915625186301,305.3730627100486,171.28593214199628,1975.3259066628634,512.5575042668927,632.1622407110171,1184.229648891656,520.0623652939436,695.9656966306238,168.5383846897528,661.7370973732077,297.11473807447277,167.0621712726972,1951.9492687141906,520.2205420410178,637.2340174278121,1209.477134467173,530.6956106809944,698.4569973522799,170.01469645517918,668.5915625186301,297.11473807447277,170.29210605510238,1953.7024726589025,5729055,8584320,4556070,9227235,4387430,9153131,13565659,62516057,25049848,1645948
2020-02-14,544.6073608398438,653.35888671875,1170.5498046875,527.6022338867188,699.7471313476562,165.74534606933594,673.0481567382812,294.7156677246094,168.05601501464844,1963.8170166015625,547.0653080738177,659.0337251299645,1198.4372280382765,530.3572462018132,711.0914962611303,169.89496237366677,679.3144081337897,306.24962488477,175.11217187412726,1988.8120766562681,514.967186782106,647.9608991287537,1166.373921491974,518.6606421450507,698.1010536587953,165.02714769656336,657.4389757950725,293.9313530059034,167.26095102869166,1951.9489233366899,525.2327981003938,653.5368363856577,1193.4452693390701,523.203949208416,706.9096410788287,169.37626490183865,668.3653964149178,302.74331317171124,170.93810490358447,1967.2336454448077,37517890,3533430,7344429,14458649,5321680,13731692,21227841,48205947,56676430,1500115
2020-02-17,544.4627685546875,651.6287231445312,1168.4378662109375,523.542236328125,702.4163818359375,163.43113708496094,668.8178100585938,289.9175720214844,168.05601501464844,1980.9449462890625,548.1738141974736,660.8231509418275,1183.6535021487043,527.1672058161802,705.9753982193674,166.50344358957236,681.4408582241432,296.3304356074742,170.29212394507323,1993.3075892081479,536.4141581124509,649.9776954623488,1165.8458539245034,519.8206245871168,696.944372423902,162.7927317799221,667.0306971082406,287.56462775515206,165.32299298857367,1969.2116303807907,544.5591468962083,657.6100402360474,1175.9736740731246,524.895581870394,703.1726510949043,165.984746128548,673.6815407001957,296.14590917971327,169.34797693167093,1975.2805641774326,23354434,3203305,5076345,7793293,2929629,15561953,13149130,36950692,32893274,1774724
